Date;RR;DD;FF;FFX;PP;PP0;RAD;RH;TF;TT;TT5;TD;TX;TN;SO
201311222100;0.3;310;3;4;962.3;1007.7;0;96;4.4;4.9;4.6;4.1;4.9;4.8;0
201311222200;0.2;320;2;6;962.2;1007.6;0;95;4.3;4.9;4.6;4;4.9;4.8;0
201311222300;0;310;3;6;962.1;1007.5;0;92;4.2;5;4.6;3.8;5;4.9;0
201311230000;0.4;310;2;6;961.8;1007.1;0;94;4.5;5.1;4.7;4.1;5.1;5;0
201311230100;0.2;320;2;4;961.8;1007.1;0;95;4.8;5.2;5;4.5;5.2;5.1;0
201311230200;0.7;320;2;4;961.3;1006.6;0;96;5;5.4;5.2;4.8;5.4;5.2;0
201311230300;0.2;300;2;3;961.3;1006.5;0;97;5.2;5.5;5.4;5;5.5;5.4;0
201311230400;0.6;10;2;4;960.7;1005.7;0;96;6.4;6.8;6.2;6.2;6.8;5.5;0
201311230500;1.1;50;2;6;960.9;1005.8;0;96;7;7.4;6.9;6.7;7.4;6.8;0
201311230600;0.1;50;4;10;961.3;1006.1;0;92;7.2;8;7.3;6.7;8;7.4;0
201311230700;0;40;5;9;961.1;1005.9;3;92;7.2;8;7.2;6.7;8;8;0
201311230800;0;50;4;9;961.4;1006.2;24;91;7.4;8.3;7.9;6.8;8.3;8;0
201311230900;0.6;40;4;11;961.9;1006.7;39;90;7.3;8.3;8;6.7;8.4;8.3;0
201311231000;0.9;40;5;10;961.6;1006.4;40;92;7.4;8.3;8.4;6.9;8.3;8.1;0
201311231100;0.6;40;3;9;961.2;1005.9;70;91;7.7;8.6;9.3;7.2;8.6;8.2;0
201311231200;0;40;3;8;960.9;1005.5;86;86;7.6;9;8.8;6.7;9.1;8.6;0
201311231300;0;40;5;9;960.7;1005.3;45;81;7.4;9.3;8.2;6.2;9.4;9;0
201311231400;0;40;4;9;960.7;1005.3;16;81;7.2;9.2;7.8;6;9.4;9.2;0
201311231500;0;40;4;9;960.9;1005.5;6;78;7.2;9.4;7.5;5.8;9.6;9.2;0
201311231600;0;40;2;7;961.1;1005.8;0;85;7.4;8.9;7.4;6.5;9.5;8.9;0
201311231700;0.8;30;2;7;961.2;1005.9;0;87;7.2;8.5;7.4;6.5;9;8.5;0
201311231800;1.6;20;2;5;961.1;1005.9;0;91;7.2;8.1;7.1;6.6;8.5;8.1;0
201311231900;1.9;10;2;7;961.4;1006.3;0;92;7;7.8;7;6.6;8.1;7.8;0
201311232000;2.5;20;3;6;961.6;1006.5;0;90;6.6;7.6;6.7;6;7.8;7.6;0
201311232100;1.5;10;2;6;961.6;1006.5;0;89;6.3;7.4;6.4;5.7;7.6;7.4;0
201311232200;0.6;300;1;4;961.6;1006.6;0;91;6.2;7.1;6.4;5.6;7.4;7.1;0
201311232300;0.8;310;3;5;961.6;1006.7;0;91;5.5;6.4;5.9;4.9;7.1;6.4;0
201311240000;1.3;310;2;5;962.1;1007.3;0;91;5.2;6;5.4;4.7;6.4;6;0
201311240100;2.3;310;4;7;962.2;1007.5;0;91;4.8;5.7;5.1;4.3;6;5.7;0
201311240200;2.3;310;5;8;962.4;1007.8;0;92;4.3;5.1;4.6;3.8;5.7;5.1;0
201311240300;2;300;4;7;962.9;1008.3;0;92;4.2;5;4.5;3.7;5.1;5;0
201311240400;2.1;320;4;7;962.9;1008.4;0;92;4;4.7;4.3;3.5;5;4.7;0
201311240500;1.2;310;4;8;963;1008.5;0;94;3.9;4.5;4.2;3.5;4.7;4.5;0
201311240600;1.9;300;2;6;963.5;1009;0;94;3.9;4.5;4.1;3.6;4.5;4.4;0
201311240700;3.7;310;3;6;964.1;1009.7;0;94;3.8;4.4;4.2;3.5;4.5;4.4;0
201311240800;3.5;290;2;6;964.4;1010;5;94;3.9;4.5;4.2;3.6;4.5;4.4;0
201311240900;2.6;310;4;6;964.6;1010.1;23;94;4.1;4.7;4.7;3.8;4.7;4.5;0
201311241000;1.5;310;3;6;964.3;1009.8;34;95;4.2;4.7;4.9;3.9;4.8;4.7;0
201311241100;1.2;290;2;7;964;1009.5;38;93;4.2;4.9;5.1;3.8;4.9;4.7;0
201311241200;0.1;300;3;5;963.7;1009.1;46;90;4.3;5.3;5.4;3.7;5.3;4.9;0
201311241300;0;290;1;5;963.4;1008.7;36;85;4.4;6;5.4;3.5;6;5.3;0
201311241400;0;290;1;3;963.5;1008.7;34;82;4.5;6.2;5.4;3.4;6.2;6;0
201311241500;0.1;310;3;5;963.6;1008.8;9;77;4.2;6.6;4.9;2.8;6.6;6.2;0
201311241600;0;330;2;4;963.8;1009;0;81;4.4;6.3;4.7;3.2;6.6;6.2;0
201311241700;0;320;3;4;964.3;1009.6;0;79;4.3;6.4;4.6;3;6.5;6.3;0
201311241800;0;310;1;4;964.8;1010;0;73;3.9;6.8;4.5;2.2;6.8;6.4;0
201311241900;0;320;1;3;964.9;1010.2;0;83;4.4;6;4.3;3.4;6.8;6;0
201311242000;0;320;1;4;965.2;1010.6;0;87;4.2;5.5;4;3.5;6;5.5;0
201311242100;0;320;1;3;965.4;1010.8;0;81;3.7;5.6;3.9;2.6;5.6;5.4;0
201311242200;0;320;4;8;965.8;1011.2;0;62;2.1;6.4;4.1;-0.4;6.5;5.6;0
201311242300;0;340;4;11;966;1011.4;0;57;1.1;6.1;3;-1.9;6.5;6;0
201311250000;0;350;4;8;965.9;1011.4;0;57;0.6;5.5;2.1;-2.4;6.1;5.2;0
201311250100;0;320;2;4;966.6;1012.3;0;65;0.9;4.7;1.5;-1.4;5.6;4.7;0
201311250200;0;10;1;8;967.1;1012.9;0;64;0;3.9;0.4;-2.4;4.7;3.9;0
201311250300;0;340;3;8;968.1;1014;0;52;-1.4;4.2;0.6;-4.8;4.2;3.5;0
201311250400;0;330;5;15;969.2;1015.2;0;46;-3.2;3.5;0.7;-7.3;4.3;3.5;0
201311250500;0;310;7;14;970.9;1017.3;0;40;-5.6;2.1;-0.1;-10.2;3.4;2.1;0
201311250600;0;310;4;11;971.9;1018.5;0;42;-6;1.3;-0.7;-10.4;2.1;1.3;0
201311250700;0;320;5;11;972.9;1019.6;26;45;-5.9;0.9;-0.2;-9.9;1.3;0.9;26.8
201311250800;0;320;4;12;973.2;1019.9;99;50;-4.9;0.9;0.8;-8.4;1;0.6;35.2
201311250900;0;320;3;9;973;1019.5;244;48;-4.6;1.7;2.3;-8.3;2;0.9;55.2
201311251000;0;310;5;14;972.6;1019.1;149;47;-4.8;1.7;2.4;-8.7;1.7;1.3;0.6
201311251100;0;310;7;15;971.9;1018.3;160;44;-4.8;2.1;1.9;-8.9;2.1;1.6;12.3
201311251200;0;360;2;12;972.1;1018.3;320;41;-4.2;3.5;4.5;-8.8;3.5;2.2;52.9
201311251300;0;300;3;11;972.1;1018.4;175;40;-4.9;2.8;3.7;-9.5;3.6;2.8;4.5
201311251400;0;290;2;10;972.4;1018.7;164;42;-4.4;3;3.7;-8.9;3.2;2.8;38.1
201311251500;0;300;3;9;972.6;1019;64;43;-4.8;2.4;1.1;-9.1;3.1;2.4;26.8
201311251600;0;320;4;10;973;1019.5;1;43;-5;2.1;0.7;-9.2;2.4;2.1;0
201311251700;0;330;4;12;973.8;1020.3;0;45;-4.8;2;0.4;-8.8;2.1;1.9;0
201311251800;0;340;3;7;974.3;1020.9;0;50;-4.3;1.6;-0.4;-7.9;2;1.6;0
201311251900;0;340;3;7;974.8;1021.4;0;48;-4.6;1.6;-0.8;-8.3;1.6;1.4;0
201311252000;0;340;4;9;975.5;1022.2;0;50;-4.4;1.5;-0.5;-7.9;1.7;1.4;0
201311252100;0;330;3;8;976;1022.8;0;53;-4.3;1;-1.1;-7.5;1.5;1;0
201311252200;0;330;1;6;976.5;1023.4;0;53;-4.6;0.8;-2.2;-7.8;1;0.7;0
201311252300;0;320;1;7;976.6;1023.6;0;56;-4.6;0.3;-2.9;-7.6;1.1;0.3;0
201311260000;0;310;1;4;976.3;1023.3;0;55;-5.1;0;-2.6;-8.1;0.4;-0.1;0
201311260100;0;320;1;4;976.7;1023.7;0;53;-5.5;-0.1;-3.3;-8.7;0.4;-0.4;0
201311260200;0;300;0;4;976.7;1023.8;0;55;-5.4;-0.5;-4.4;-8.4;0.1;-0.7;0
201311260300;0;260;0;3;976.9;1024;0;54;-5.5;-0.3;-4.5;-8.6;0.1;-0.7;0
201311260400;0;140;0;4;977.5;1024.7;0;60;-5;-0.8;-4;-7.6;0;-0.9;0
201311260500;0;340;1;4;977.6;1024.7;0;51;-5.7;0;-3.6;-9.1;0;-0.7;0
201311260600;0;20;2;4;978.4;1025.6;0;53;-5.6;-0.3;-5.1;-8.8;0;-0.7;0
201311260700;0;320;3;6;978.9;1026;24;53;-5.1;0.3;-2;-8.3;0.3;-0.3;32.2
201311260800;0;320;4;7;979.2;1026.1;146;55;-4;1.2;0.6;-7.1;1.2;0.3;60
201311260900;0;300;3;11;979.5;1026.3;266;50;-4;1.8;2.1;-7.5;2.5;1;60
201311261000;0;330;5;11;979;1025.7;348;43;-4.8;2.4;1.7;-9.2;3;1.6;57.7
201311261100;0;320;3;11;978.5;1025;403;41;-4;3.6;3.1;-8.6;3.6;2.3;58.2
201311261200;0;330;4;13;978.2;1024.7;415;40;-4.3;3.4;3.5;-9;3.7;3.1;60
201311261300;0;330;5;10;978.1;1024.7;303;41;-4.6;3;3;-9.1;3.9;2.9;56.5
201311261400;0;350;5;12;978.2;1024.7;223;38;-4.9;3.2;2.8;-9.7;3.9;2.9;58.9
201311261500;0;330;5;15;978.4;1025.1;35;44;-4.9;2.1;0.5;-9.1;3.2;2.1;1.7
201311261600;0;340;2;10;978.7;1025.6;1;49;-4.8;1.2;-1.9;-8.4;2.1;1.1;0
201311261700;0;360;2;7;978.7;1025.7;0;51;-4.9;0.8;-2.2;-8.3;1.2;0.7;0
201311261800;0;10;3;9;979.2;1026.2;0;51;-4.8;0.8;-2.1;-8.2;0.8;0.6;0
201311261900;0;320;4;9;979.7;1026.7;0;53;-4.6;0.8;-1.2;-7.8;1;0.8;0
201311262000;0;350;1;8;980.1;1027.2;0;56;-4.5;0.4;-2.9;-7.4;1;0.2;0
201311262100;0;350;2;3;980;1027.1;0;55;-4.6;0.5;-2.9;-7.7;0.6;0.3;0
201311262200;0;360;2;4;980.2;1027.3;0;54;-4.6;0.6;-2.4;-7.7;0.8;0.3;0
201311262300;0;360;1;5;980.2;1027.2;0;52;-4.8;0.8;-2.4;-8.1;1;0.6;0
201311270000;0;320;0;4;980.4;1027.6;0;57;-4.8;-0.1;-2;-7.6;0.8;-0.1;0
201311270100;0;330;2;4;980.5;1027.6;0;55;-4.8;0.3;-1.7;-7.8;0.3;-0.4;0
201311270200;0;330;3;9;980.7;1027.7;0;45;-5.7;1.1;-0.6;-9.8;1.1;0.3;0
201311270300;0;340;3;10;980.4;1027.5;0;46;-5.6;0.8;-0.9;-9.5;1.1;0.8;0
201311270400;0;320;2;6;980.3;1027.4;0;50;-5.4;0.4;-2.6;-8.9;0.8;0.4;0
201311270500;0;360;2;6;980.9;1028.1;0;51;-5.5;0.2;-3.8;-9;0.6;-0.3;0
201311270600;0;60;1;4;981.3;1028.9;0;64;-5.5;-1.8;-5.1;-7.8;0.2;-1.9;0
201311270700;0;80;1;3;982.1;1029.7;10;66;-5.1;-1.6;-4.4;-7.2;-1.6;-2;0
201311270800;0;320;2;7;982.3;1029.3;99;47;-5;1.4;0;-8.9;1.4;-1.5;35.6
201311270900;0;330;5;9;982.7;1029.6;245;42;-4.8;2.6;2;-9.2;2.8;1.5;60
201311271000;0;320;4;9;982.7;1029.4;332;39;-4.6;3.5;2;-9.5;3.5;2.5;60
201311271100;0;330;4;8;982.9;1029.5;378;37;-4.5;4;3.2;-9.6;4.1;3.5;60
201311271200;0;330;4;9;982.7;1029.3;318;36;-4.8;3.9;3.5;-10.1;4.2;3.8;50.5
201311271300;0;330;4;9;982.7;1029.3;292;34;-4.8;4.3;3.8;-10.3;4.4;4;60
201311271400;0;320;5;9;983.1;1029.8;188;34;-5.2;3.8;2.8;-10.6;4.3;3.8;60
201311271500;0;310;3;7;983.4;1030.2;64;36;-5.7;3;0.7;-10.9;3.8;3;47.3
201311271600;0;310;3;6;984.1;1031.1;1;39;-5.9;2;-0.6;-10.7;2.9;2;0
201311271700;0;320;3;8;984.3;1031.4;0;41;-6;1.4;-1.4;-10.5;2;1.3;0
201311271800;0;330;2;6;984.6;1031.9;0;48;-5.7;0.5;-2.5;-9.4;1.3;0.5;0
201311271900;0;20;1;4;985.1;1032.7;0;63;-5.2;-1.2;-3.1;-7.6;0.2;-1.4;0
201311272000;0;30;2;3;985.3;1033.1;0;66;-5.8;-2.3;-5.1;-7.9;-1.3;-2.4;0
201311272100;0;70;1;3;985.5;1033.5;0;70;-6.1;-3;-6.2;-7.9;-2.3;-3.1;0
201311272200;0;50;1;2;985.5;1033.6;0;72;-6.3;-3.6;-6.6;-8;-3.1;-3.6;0
201311272300;0;60;1;2;985.7;1033.9;0;74;-6.7;-4.1;-7.1;-8.2;-3.5;-4.1;0
201311280000;0;30;1;2;985.4;1033.6;0;76;-6.9;-4.5;-7.6;-8.3;-4.1;-4.5;0
201311280100;0;40;1;2;985.4;1033.7;0;78;-7.1;-5;-8;-8.4;-4.4;-5;0
201311280200;0;40;1;2;985.6;1034;0;78;-7.4;-5.3;-8.1;-8.6;-4.8;-5.4;0
201311280300;0;340;1;2;985.5;1034;0;81;-7.5;-5.7;-8.4;-8.6;-5.2;-5.7;0
201311280400;0;330;1;3;985.3;1033.8;0;81;-7.5;-5.7;-8.5;-8.6;-5.6;-5.9;0
201311280500;0;350;1;3;985.2;1033.7;0;82;-7.7;-6.1;-8.5;-8.7;-5.6;-6.1;0
201311280600;0;320;2;4;985.2;1033.6;0;78;-7.6;-5.5;-8.6;-8.8;-5.5;-6.3;0
201311280700;0;310;2;4;985.2;1033.5;21;75;-7.3;-4.9;-7.6;-8.7;-4.8;-5.8;30.7
201311280800;0;250;0;3;985.1;1032.9;126;70;-5.4;-2.3;-4.1;-7.2;-2.2;-5;60
201311280900;0;320;2;4;984.9;1032.3;249;51;-5.7;-0.1;-0.6;-9.1;-0.1;-2.2;60
201311281000;0;220;1;4;984.4;1031.6;332;55;-4.2;0.9;-0.9;-7.3;1.2;-0.2;60
201311281100;0;210;1;4;983.7;1030.7;366;50;-4;1.8;0.3;-7.5;2.1;0.8;60
201311281200;0;170;1;3;982.9;1029.7;357;50;-3;2.9;1;-6.6;3.2;1.8;60
201311281300;0;190;1;4;982;1028.5;303;42;-3.1;4.4;3;-7.6;4.4;2.8;60
201311281400;0;150;2;4;981.4;1028;215;42;-3.8;3.5;3.5;-8.2;4.4;3.5;60
201311281500;0;160;1;4;981.2;1027.9;71;40;-4.6;3.1;2.1;-9.2;3.9;3.1;43.3
201311281600;0;170;1;3;980.7;1027.4;3;43;-4.3;2.9;1.1;-8.7;3.1;2.8;0
201311281700;0;160;1;3;980.5;1027.3;0;47;-4;2.4;1.1;-7.8;2.9;2.4;0
201311281800;0;100;1;2;980.7;1027.5;0;49;-3.9;2.2;1;-7.6;2.4;2.2;0
201311281900;0;30;1;2;980.8;1027.7;0;54;-3.6;1.6;-0.9;-6.8;2.2;1.5;0
201311282000;0;80;1;3;980.4;1027.5;0;61;-4;0.2;-3.2;-6.5;1.5;0;0
201311282100;0;60;1;2;980.5;1027.9;0;69;-4.3;-1.1;-2.6;-6.2;0.1;-1.2;0
201311282200;0;80;1;3;980.8;1028.3;0;70;-4.5;-1.5;-4.1;-6.3;-0.9;-1.6;0
201311282300;0;30;1;3;980.7;1028.3;0;75;-4.5;-2.1;-5.5;-6;-1.5;-2.1;0
201311290000;0;30;1;2;980.5;1028.1;0;76;-4.7;-2.4;-5.8;-6.1;-2.1;-2.5;0
201311290100;0;60;1;2;980.5;1028.2;0;79;-5;-2.9;-6.1;-6.2;-2.4;-3;0
201311290200;0;100;1;3;981;1028.7;0;80;-4.8;-2.9;-5.9;-6;-2.5;-3.1;0
201311290300;0;20;1;2;980.9;1028.7;0;82;-4.8;-3.1;-6.3;-5.9;-2.9;-3.2;0
201311290400;0;320;0;2;980.8;1028.6;0;84;-5;-3.5;-6.5;-5.9;-3;-3.5;0
201311290500;0;50;1;2;980.9;1028.8;0;86;-5.1;-3.8;-6.6;-5.9;-3.6;-3.9;0
201311290600;0;140;1;2;980.5;1028.3;0;86;-4.9;-3.6;-6.3;-5.7;-3.3;-3.9;0
201311290700;0;20;1;3;981;1028.7;19;84;-4.6;-3;-5.5;-5.5;-3;-3.7;29.4
201311290800;0;160;1;4;981.1;1028.3;134;72;-2.8;0;-2;-4.5;0.3;-3;60
201311290900;0;210;1;4;980.7;1027.4;240;63;-1.1;2.9;0.4;-3.5;3;-0.9;60
201311291000;0;140;1;3;980;1026.6;321;60;-1.1;3.3;0.7;-3.7;3.3;1.5;60
201311291100;0;150;1;3;979.1;1025.4;376;53;-0.8;4.7;2.8;-4.1;5.1;3.3;60
201311291200;0;170;2;4;978;1024;350;48;-0.1;6.3;4.1;-4;6.3;5;60
201311291300;0;210;2;5;977.1;1022.9;292;46;-0.1;6.8;5.8;-4.2;7.3;6.3;60
201311291400;0;160;2;5;976.4;1022.3;186;47;-0.1;6.5;5.6;-4;7.5;6.5;60
201311291500;0;160;1;5;975.8;1021.8;61;51;-0.3;5.5;2.5;-3.8;6.5;5.5;26.8
201311291600;0;50;1;3;975.1;1021.4;1;60;-0.8;3.6;0.1;-3.4;5.6;3.6;0
201311291700;0;30;2;3;974.8;1021.3;0;67;-1.2;2.2;-1.2;-3.3;3.5;2.2;0
201311291800;0;40;2;3;974.1;1020.7;0;71;-1.5;1.4;-1.5;-3.3;2.2;1.4;0
201311291900;0;40;1;2;973.5;1020.2;0;74;-1.8;0.9;-2.1;-3.4;1.4;0.9;0
201311292000;0;10;1;2;972.9;1019.5;0;72;-1.8;1;-1.2;-3.5;1;0.8;0
201311292100;0;30;1;2;972.1;1018.7;0;74;-1.8;0.8;-1;-3.4;1.1;0.8;0
201311292200;0;30;1;2;971.5;1018.1;0;76;-1.6;0.8;-0.9;-3.1;0.9;0.7;0
201311292300;0;30;1;2;971.3;1017.9;0;76;-1.7;0.7;-1;-3.1;1;0.6;0
201311300000;0;320;1;2;970.8;1017.4;0;76;-1.6;0.8;-1.2;-3.1;0.8;0.4;0
201311300100;0;40;1;2;970.2;1016.8;0;78;-1.6;0.6;-1;-2.9;0.9;0.6;0
201311300200;0;20;0;2;969.7;1016.2;0;77;-1.6;0.6;-0.9;-3;0.7;0.5;0
201311300300;0;70;1;3;969.2;1015.7;0;79;-1.5;0.6;-0.4;-2.7;0.7;0.4;0
201311300400;0;80;1;4;969.7;1016.3;0;80;-1.5;0.4;-0.2;-2.7;0.8;0.4;0
201311300500;0;100;1;2;969.7;1016.2;0;81;-1.1;0.8;0.4;-2.3;0.9;0.5;0
201311300600;0;140;0;2;970.2;1016.7;0;81;-0.7;1.1;0.4;-1.8;1.1;0.8;0
201311300700;0;60;1;2;971.2;1017.7;9;83;-0.3;1.3;1.1;-1.3;1.3;1.1;0
201311300800;0;150;0;2;971.8;1018.2;46;78;0;2.2;3;-1.3;2.2;1.3;0
201311300900;0;320;2;4;972.2;1018.4;78;70;0.2;3.3;4.3;-1.7;3.3;2.2;0
201311301000;0;290;1;4;972.6;1018.6;111;66;0.7;4.4;6.1;-1.5;4.4;3.3;0
201311301100;0;160;1;3;972.9;1019;212;77;1.9;4.2;7.2;0.5;5.2;4.1;28.8
201311301200;0;150;1;3;972.7;1018.5;236;70;2.5;5.7;6.9;0.6;5.7;4;36.4
201311301300;0;220;1;2;973.1;1018.7;255;65;2.8;6.7;7.3;0.5;7;5.7;51.9
201311301400;0;150;2;5;974.3;1020.3;132;75;2.1;4.7;5.5;0.6;6.9;4.7;52.6
201311301500;0;40;0;3;975.4;1021.5;17;74;1.7;4.4;3.7;0.1;4.6;4.3;0
201311301600;0;60;2;3;976.2;1022.4;0;69;1.2;4.5;2.9;-0.8;4.6;4.3;0
201311301700;0;60;1;3;976.9;1023.1;0;71;1.3;4.4;2.7;-0.6;4.6;4.4;0
201311301800;0;40;1;2;977.9;1024.3;0;75;1.1;3.6;0.9;-0.4;4.4;3.6;0
201311301900;0;20;1;2;978.7;1025.4;0;82;0.2;2.1;-1.6;-1;3.5;1.9;0
201311302000;0;20;1;2;979.7;1026.7;0;86;-0.5;0.9;-2.7;-1.3;1.9;0.9;0
201311302100;0;40;1;2;980.2;1027.4;0;89;-1.4;-0.3;-3.5;-2;0.9;-0.3;0
201311302200;0;350;1;2;980.5;1027.8;0;91;-1.6;-0.7;-3;-2.2;-0.3;-0.9;0
201311302300;0;50;1;2;980.8;1028.2;0;91;-2.1;-1.2;-4.1;-2.7;-0.5;-1.2;0
201312010000;0;330;2;3;980.8;1028.1;0;86;-2.3;-0.9;-4.5;-3.1;-0.3;-1.2;0
201312010100;0;0;1;4;981;1028.4;0;87;-2.5;-1.3;-4.7;-3.3;-0.4;-1.5;0
201312010200;0;350;1;4;981.2;1028.6;0;83;-2.6;-1;-4;-3.6;-0.4;-1.4;0
201312010300;0;50;2;5;981.1;1028.6;0;85;-3.2;-1.8;-4.3;-4.1;-0.7;-1.8;0
201312010400;0;40;1;3;981.2;1028.8;0;87;-3.5;-2.3;-5.4;-4.3;-1.9;-2.3;0
201312010500;0;40;1;3;981.2;1028.9;0;88;-3.9;-2.8;-6;-4.6;-2.3;-2.8;0
201312010600;0;110;1;3;981.8;1029.6;0;90;-4.1;-3.2;-6.1;-4.7;-2.8;-3.3;0
201312010700;0;70;2;2;982.5;1030.4;15;90;-4.4;-3.5;-5.8;-5;-3.1;-3.6;26.4
201312010800;0;50;0;3;982.7;1030.1;112;82;-2.6;-0.8;-3.3;-3.7;-0.8;-3.5;60
201312010900;0;310;2;4;982.5;1029.2;238;61;-1.3;3.1;0.2;-3.9;3.2;-0.8;60
201312011000;0;300;2;4;982.1;1028.5;323;54;-0.7;4.7;0.9;-3.9;4.9;2.9;60
201312011100;0;250;1;4;981.6;1027.7;362;48;0.3;6.7;2.1;-3.5;7.2;4.9;60
201312011200;0;170;1;4;981.2;1027.2;350;50;0.7;6.9;4.2;-3;7.5;6.6;60
201312011300;0;150;2;4;980.9;1026.9;290;44;-0.4;6.7;5.6;-4.7;7.4;6.7;60
201312011400;0;160;2;4;980.7;1026.7;183;47;0;6.7;4.9;-4;7.3;6.6;60
201312011500;0;190;1;4;980.9;1027.2;63;54;-0.1;5.2;1.7;-3.3;6.7;5.2;49.7
201312011600;0;50;1;2;981.3;1028.1;1;66;-1;2.6;-1.4;-3.1;5.2;2.6;0
201312011700;0;30;2;3;981.8;1028.9;0;74;-1.6;1;-3.1;-3.2;2.6;1;0
201312011800;0;30;1;3;981.9;1029.2;0;79;-2.3;-0.3;-2.5;-3.5;1;-0.3;0
201312011900;0;340;1;2;982;1029.4;0;81;-2.7;-0.9;-4;-3.8;-0.3;-1;0
201312012000;0;320;3;5;982.2;1029.4;0;74;-2.5;0.1;-4.4;-4.1;0.1;-1.4;0
201312012100;0;310;2;4;982;1029.3;0;77;-2.8;-0.5;-4.4;-4.2;0.1;-1.4;0
201312012200;0;30;1;5;982.2;1029.8;0;84;-3.6;-2.1;-5.2;-4.5;-0.4;-2.1;0
201312012300;0;40;1;2;982.3;1030;0;86;-3.9;-2.6;-5.7;-4.7;-2.1;-2.7;0
201312020000;0;60;1;2;982.5;1030.3;0;87;-4.2;-3;-5.9;-5;-2.5;-3;0
201312020100;0;30;2;3;983.2;1031;0;87;-4.2;-3;-5.9;-4.9;-3;-3.3;0
201312020200;0;360;1;3;983.2;1031.1;0;88;-4.4;-3.3;-6.2;-5.1;-2.8;-3.4;0
201312020300;0;140;1;3;983.4;1031.3;0;89;-4.6;-3.5;-6.2;-5.3;-3.2;-3.6;0
201312020400;0;30;2;3;983.8;1031.7;0;88;-4.6;-3.4;-6.4;-5.3;-3.4;-3.6;0
201312020500;0;40;1;2;984.8;1032.9;0;89;-4.8;-3.7;-6.8;-5.4;-3.4;-3.8;0
201312020600;0;30;1;2;985.1;1033.2;0;89;-5;-4;-7;-5.6;-3.5;-4.1;0
201312020700;0;40;1;2;985.7;1033.8;13;89;-4.9;-3.9;-6.5;-5.5;-3.7;-4.1;17.7
201312020800;0;330;1;3;986.4;1033.9;120;78;-2.5;-0.3;-3.8;-3.8;-0.3;-3.8;60
201312020900;0;290;1;4;986.4;1033.3;237;64;-0.8;3.1;0.3;-3.1;3.2;-0.3;60
201312021000;0;210;0;4;986.6;1033.3;318;61;0.2;4.6;1;-2.4;4.7;2.9;60
201312021100;0;160;2;4;986.4;1032.9;336;59;0.8;5.4;2.1;-2;5.4;4.4;60
201312021200;0;150;2;4;986.3;1032.5;341;53;1.3;6.9;3.8;-2.1;6.9;5.4;60
201312021300;0;190;1;4;986.2;1032.4;283;50;1.3;7.4;5.6;-2.3;7.6;6.8;60
201312021400;0;160;2;4;986.7;1033;182;53;1.1;6.8;4.9;-2.3;7.6;6.8;60
201312021500;0;210;1;4;987.5;1034;63;57;0.8;5.7;1.6;-2.1;7;5.7;50.3
201312021600;0;40;2;3;988.5;1035.6;1;70;-0.4;2.7;-1.2;-2.2;5.8;2.7;0
201312021700;0;40;1;3;989.2;1036.6;0;77;-1.2;1.1;-2.8;-2.6;2.6;1;0
201312021800;0;90;1;3;989.5;1037.1;0;82;-1.9;-0.1;-3.1;-2.9;1;-0.1;0
201312021900;0;40;2;3;989.8;1037.6;0;85;-2.2;-0.8;-2.9;-3.1;-0.1;-0.8;0
201312022000;0;30;1;3;990.5;1038.3;0;84;-2.4;-0.9;-4;-3.3;-0.7;-0.9;0
201312022100;0;0;1;2;990.8;1038.7;0;86;-2.5;-1.2;-4.7;-3.3;-0.9;-1.2;0
201312022200;0;10;1;2;990.5;1038.5;0;87;-2.9;-1.7;-5.2;-3.6;-1.2;-1.8;0
201312022300;0;10;1;3;990.5;1038.5;0;89;-3.1;-2;-5.4;-3.7;-1.6;-2;0
201312030000;0;330;1;2;990.2;1038.3;0;90;-3.5;-2.5;-5.8;-4.1;-2.1;-2.5;0
201312030100;0;40;1;3;989.9;1038;0;91;-3.8;-2.9;-6;-4.3;-2.5;-3;0
201312030200;0;330;1;2;989.7;1037.9;0;92;-4.2;-3.4;-6.3;-4.7;-2.8;-3.4;0
201312030300;0;350;1;3;989.2;1037.5;0;92;-4.5;-3.7;-6.6;-5;-3.3;-3.7;0
201312030400;0;110;1;2;988.9;1037.2;0;92;-4.7;-3.9;-6.7;-5.2;-3.7;-4;0
201312030500;0;30;1;2;988.8;1037.1;0;92;-5;-4.2;-7;-5.4;-3.8;-4.3;0
201312030600;0;30;2;3;989.1;1037.4;0;90;-4.7;-3.8;-6.7;-5.2;-3.5;-4.2;0
201312030700;0;10;1;3;989.2;1037.4;12;90;-4.4;-3.5;-6.4;-5;-3.4;-3.8;21.6
201312030800;0;340;1;2;989;1036.8;103;84;-2.8;-1.2;-4.1;-3.7;-1.2;-3.5;59.6
201312030900;0;290;1;3;989;1036.3;243;71;-1.4;1.7;-0.2;-3.3;1.7;-1;60
201312031000;0;200;1;2;988.6;1035.7;284;68;-0.8;2.6;0;-2.8;2.6;1.4;60
201312031100;0;160;1;4;987.8;1034.9;346;71;-0.4;2.6;0.7;-2.2;3.4;2.5;60
201312031200;0;210;1;4;987.1;1033.9;321;67;0.1;3.6;1.3;-2;3.9;2.5;60
201312031300;0;220;1;3;986.4;1033.1;270;63;0.1;4.2;2.2;-2.3;4.3;3.3;60
201312031400;0;160;1;3;986.3;1033.1;176;65;-0.2;3.5;2.2;-2.5;4.2;3.5;60
201312031500;0;220;1;4;986.2;1033.2;68;68;-0.8;2.6;-0.2;-2.8;3.5;2.6;50.3
